
Bitcoin
---------------------------------------------------
 number of records: 308
 min price     (USD $):   3358.87
 max price     (USD $):  12863.46
 average price (USD $):   7287.83

Ethereum
---------------------------------------------------
 number of records: 308
 min price     (USD $):    103.30
 max price     (USD $):    334.04
 average price (USD $):    186.18

Litecoin
---------------------------------------------------
 number of records: 308
 min price     (USD $):     29.78
 max price     (USD $):    141.11
 average price (USD $):     73.27
Bitcoin              BTC        7/2/2019        191573000000     10569.5517
Bitcoin              BTC        7/3/2019        212701000000     10766.0833
Bitcoin              BTC        7/4/2019        198932000000     11952.0249
Bitcoin              BTC        7/5/2019        195779000000     11177.0104
Bitcoin              BTC        7/6/2019        199539000000     10998.3991
Bitcoin              BTC        7/7/2019        203976000000     11208.2256
Bitcoin              BTC        7/8/2019        219376000000     11456.1836
Bitcoin              BTC        7/9/2019        224021000000     12319.6229
Bitcoin              BTC       7/10/2019        215629000000     12579.1076
Bitcoin              BTC       7/11/2019        201183000000     12106.7829
Bitcoin              BTC       7/12/2019        210446000000     11294.6780
Bitcoin              BTC       7/13/2019        202156000000     11813.3237
Bitcoin              BTC       7/14/2019        183222000000     11346.8371
Bitcoin              BTC       7/15/2019        194704000000     10283.0758
Bitcoin              BTC       7/16/2019        168792000000     10926.3803
Bitcoin              BTC       7/17/2019        172439000000      9471.1409
Bitcoin              BTC       7/18/2019        190368000000      9674.8825
Bitcoin              BTC       7/19/2019        187751000000     10679.8907
Bitcoin              BTC       7/20/2019        193665000000     10532.2027
Bitcoin              BTC       7/21/2019        188819000000     10862.6485
Bitcoin              BTC       7/22/2019        184005000000     10589.7065
Bitcoin              BTC       7/23/2019        175964000000     10318.5609
Bitcoin              BTC       7/24/2019        174663000000      9866.6489
Bitcoin              BTC       7/25/2019        176544000000      9792.7875
Bitcoin              BTC       7/26/2019        175485000000      9897.1868
Bitcoin              BTC       7/27/2019        168545000000      9836.6968
Bitcoin              BTC       7/28/2019        170049000000      9446.6721
Bitcoin              BTC       7/29/2019        169612000000      9529.7888
Bitcoin              BTC       7/30/2019        171145000000      9504.1589
Bitcoin              BTC       7/31/2019        179553000000      9589.1092
Bitcoin              BTC        8/1/2019        185664000000     10059.0040
Bitcoin              BTC        8/2/2019        187996000000     10400.3070
Bitcoin              BTC        8/3/2019        193031000000     10529.6945
Bitcoin              BTC        8/4/2019        196198000000     10810.4217
Bitcoin              BTC        8/5/2019        210569000000     10986.5089
Bitcoin              BTC        8/6/2019        204045000000     11790.0239
Bitcoin              BTC        8/7/2019        213781000000     11423.4970
Bitcoin              BTC        8/8/2019        213284000000     11967.2735
Bitcoin              BTC        8/9/2019        211878000000     11938.2346
Bitcoin              BTC       8/10/2019        201990000000     11858.3411
Bitcoin              BTC       8/11/2019        206059000000     11303.7306
Bitcoin              BTC       8/12/2019        203477000000     11530.1952
Bitcoin              BTC       8/13/2019        194247000000     11384.6963
Bitcoin              BTC       8/14/2019        179203000000     10867.0548
Bitcoin              BTC       8/15/2019        184331000000     10024.3796
Bitcoin              BTC       8/16/2019        185481000000     10310.0859
Bitcoin              BTC       8/17/2019        182526000000     10373.3219
Bitcoin              BTC       8/18/2019        184762000000     10207.1556
Bitcoin              BTC       8/19/2019        194680000000     10331.3100
Bitcoin              BTC       8/20/2019        192675000000     10884.6298
Bitcoin              BTC       8/21/2019        180626000000     10771.3924
Bitcoin              BTC       8/22/2019        181053000000     10096.8302
Bitcoin              BTC       8/23/2019        186341000000     10119.7145
Bitcoin              BTC       8/24/2019        181583000000     10414.1442
Bitcoin              BTC       8/25/2019        180766000000     10147.0871
Bitcoin              BTC       8/26/2019        185478000000     10100.3568
Bitcoin              BTC       8/27/2019        182015000000     10362.6435
Bitcoin              BTC       8/28/2019        174096000000     10168.2216
Bitcoin              BTC       8/29/2019        169775000000      9724.8000
Bitcoin              BTC       8/30/2019        171501000000      9482.3117
Bitcoin              BTC       8/31/2019        172011000000      9577.6788
